site,kind,ym,n_scenes,vh
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2017-04,39,-14.411413777088413
20210706_EW_WW_Kaufland_AOE,ring,2017-04,39,-15.488324466894342
20220226_EW_WW_Campus_Oberheide_AOE,ring,2017-04,39,-14.587720331751374
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2017-04,39,-14.819068716108573
20220212_Barnekow_3_AOE,ring,2017-04,39,-15.28314775110043
20220212_Barnekow_5_AOE,ring,2017-04,39,-15.470235209106825
2022_Zeynep_MV_Barnekow_AOE,ring,2017-04,39,-15.260360526845425
2022_Zeynep_MV_Bremerhagen_AOE,ring,2017-04,39,-14.825413229396288
20220209_Bremerhagen_3_AOE,ring,2017-04,39,-14.946301284765266
20171016_EW_WW_Campus_AOE,polygon,2017-05,41,-15.134568559821977
20171114_EW_WW_Bachsee_north_AOE,polygon,2017-05,41,-14.175322359488066
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2017-05,41,-14.682630209997479
20210706_EW_WW_Kaufland_AOE,polygon,2017-05,41,-14.747526628722024
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2017-05,41,-14.919998334963266
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2017-05,41,-14.9628841161806
20220212_Barnekow_3_AOE,polygon,2017-05,41,-15.969152021258573
20220212_Barnekow_5_AOE,polygon,2017-05,41,-15.703180280574907
2022_Zeynep_MV_Barnekow_AOE,polygon,2017-05,41,-15.663980857341123
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2017-05,41,-15.538320390570025
20220209_Bremerhagen_3_AOE,polygon,2017-05,41,-15.96010014739539
20171016_EW_WW_Campus_AOE,ring,2017-05,41,-15.177061373676654
20171114_EW_WW_Bachsee_north_AOE,ring,2017-05,41,-14.20053785983692
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2017-05,41,-14.79881252163669
20210706_EW_WW_Kaufland_AOE,ring,2017-05,41,-15.708104739954615
20220226_EW_WW_Campus_Oberheide_AOE,ring,2017-05,41,-15.080619339364636
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2017-05,41,-15.071047493473857
20220212_Barnekow_3_AOE,ring,2017-05,41,-15.046644942612705
20220212_Barnekow_5_AOE,ring,2017-05,41,-15.278169666241135
2022_Zeynep_MV_Barnekow_AOE,ring,2017-05,41,-15.144558525206325
2022_Zeynep_MV_Bremerhagen_AOE,ring,2017-05,41,-15.054800345508614
20220209_Bremerhagen_3_AOE,ring,2017-05,41,-15.132630206151306
20171016_EW_WW_Campus_AOE,polygon,2017-06,40,-15.780553450739767
20171114_EW_WW_Bachsee_north_AOE,polygon,2017-06,40,-14.80827893248324
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2017-06,40,-15.296823828093787
20210706_EW_WW_Kaufland_AOE,polygon,2017-06,40,-15.501340574719958
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2017-06,40,-15.439509255108966
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2017-06,40,-15.496192251584894
20220212_Barnekow_3_AOE,polygon,2017-06,40,-15.327028529077465
20220212_Barnekow_5_AOE,polygon,2017-06,40,-15.08569440869607
2022_Zeynep_MV_Barnekow_AOE,polygon,2017-06,40,-15.118532804737319
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2017-06,40,-14.988574405938246
20220209_Bremerhagen_3_AOE,polygon,2017-06,40,-14.8757373199394
20171016_EW_WW_Campus_AOE,ring,2017-06,40,-15.69134419421384
20171114_EW_WW_Bachsee_north_AOE,ring,2017-06,40,-14.623029009989683
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2017-06,40,-15.261783559346041
20210706_EW_WW_Kaufland_AOE,ring,2017-06,40,-16.099581837687698
20220226_EW_WW_Campus_Oberheide_AOE,ring,2017-06,40,-15.586210044182335
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2017-06,40,-15.480897662768156
20220212_Barnekow_3_AOE,ring,2017-06,40,-14.904002714519647
20220212_Barnekow_5_AOE,ring,2017-06,40,-15.173409847530113
2022_Zeynep_MV_Barnekow_AOE,ring,2017-06,40,-15.098365778902567
2022_Zeynep_MV_Bremerhagen_AOE,ring,2017-06,40,-15.058860345610379
20220209_Bremerhagen_3_AOE,ring,2017-06,40,-14.948244980030497
20171016_EW_WW_Campus_AOE,polygon,2017-07,42,-15.537017349256757
20171114_EW_WW_Bachsee_north_AOE,polygon,2017-07,42,-14.483070395038267
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2017-07,42,-15.065737644100425
20210706_EW_WW_Kaufland_AOE,polygon,2017-07,42,-15.491526989578679
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2017-07,42,-15.309258821905745
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2017-07,42,-15.359015594638986
20220212_Barnekow_3_AOE,polygon,2017-07,42,-15.255301285961359
20220212_Barnekow_5_AOE,polygon,2017-07,42,-14.919517825406048
2022_Zeynep_MV_Barnekow_AOE,polygon,2017-07,42,-15.020960835480032
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2017-07,42,-14.929850492612324
20220209_Bremerhagen_3_AOE,polygon,2017-07,42,-15.148144505741596
20171016_EW_WW_Campus_AOE,ring,2017-07,42,-15.550278840733482
20171114_EW_WW_Bachsee_north_AOE,ring,2017-07,42,-14.436457746105463
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2017-07,42,-15.123405794926663
20210706_EW_WW_Kaufland_AOE,ring,2017-07,42,-16.07281817532062
20220226_EW_WW_Campus_Oberheide_AOE,ring,2017-07,42,-15.473583971535543
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2017-07,42,-15.382125228539385
20220212_Barnekow_3_AOE,ring,2017-07,42,-14.747096402714272
20220212_Barnekow_5_AOE,ring,2017-07,42,-14.988941503455852
2022_Zeynep_MV_Barnekow_AOE,ring,2017-07,42,-14.958794622986801
2022_Zeynep_MV_Bremerhagen_AOE,ring,2017-07,42,-14.996662031774656
20220209_Bremerhagen_3_AOE,ring,2017-07,42,-14.883751711577867
20171016_EW_WW_Campus_AOE,polygon,2017-08,41,-15.84012750454144
20171114_EW_WW_Bachsee_north_AOE,polygon,2017-08,41,-14.681598626559184
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2017-08,41,-15.307009518941015
20210706_EW_WW_Kaufland_AOE,polygon,2017-08,41,-16.015320094237286
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2017-08,41,-15.551310380386925
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2017-08,41,-15.659788447401247
20220212_Barnekow_3_AOE,polygon,2017-08,41,-15.589454828466586
20220212_Barnekow_5_AOE,polygon,2017-08,41,-15.129029963847895
2022_Zeynep_MV_Barnekow_AOE,polygon,2017-08,41,-15.289646131180902
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2017-08,41,-15.203063220073071
20220209_Bremerhagen_3_AOE,polygon,2017-08,41,-14.898244276846698
20171016_EW_WW_Campus_AOE,ring,2017-08,41,-15.85808051392212
20171114_EW_WW_Bachsee_north_AOE,ring,2017-08,41,-14.533917053653365
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2017-08,41,-15.30177061452989
20210706_EW_WW_Kaufland_AOE,ring,2017-08,41,-16.232190033174223
20220226_EW_WW_Campus_Oberheide_AOE,ring,2017-08,41,-15.743480027055462
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2017-08,41,-15.614562284292417
20220212_Barnekow_3_AOE,ring,2017-08,41,-14.969293829225819
20220212_Barnekow_5_AOE,ring,2017-08,41,-15.21382635310942
2022_Zeynep_MV_Barnekow_AOE,ring,2017-08,41,-15.209217929362556
2022_Zeynep_MV_Bremerhagen_AOE,ring,2017-08,41,-15.206657136340588
20220209_Bremerhagen_3_AOE,ring,2017-08,41,-15.135895087730143
20171016_EW_WW_Campus_AOE,polygon,2017-09,40,-16.001968212437994
20171114_EW_WW_Bachsee_north_AOE,polygon,2017-09,40,-14.903694538336286
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2017-09,40,-15.515734514291022
20210706_EW_WW_Kaufland_AOE,polygon,2017-09,40,-15.813229052845433
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2017-09,40,-15.866133156632454
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2017-09,40,-15.875605733376428
20220212_Barnekow_3_AOE,polygon,2017-09,40,-16.116848485361686
20220212_Barnekow_5_AOE,polygon,2017-09,40,-15.6734586533437
2022_Zeynep_MV_Barnekow_AOE,polygon,2017-09,40,-15.736051133306797
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2017-09,40,-15.761639137496356
20220209_Bremerhagen_3_AOE,polygon,2017-09,40,-15.982731060893952
20171016_EW_WW_Campus_AOE,ring,2017-09,40,-16.06534543059598
20171114_EW_WW_Bachsee_north_AOE,ring,2017-09,40,-14.88326755047081
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2017-09,40,-15.547747402895308
20210706_EW_WW_Kaufland_AOE,ring,2017-09,40,-16.331608864053056
20220226_EW_WW_Campus_Oberheide_AOE,ring,2017-09,40,-15.973402713068342
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2017-09,40,-15.809694842173982
20220212_Barnekow_3_AOE,ring,2017-09,40,-15.4415303710825
20220212_Barnekow_5_AOE,ring,2017-09,40,-15.615306605319445
2022_Zeynep_MV_Barnekow_AOE,ring,2017-09,40,-15.621816100407274
2022_Zeynep_MV_Bremerhagen_AOE,ring,2017-09,40,-15.644940286213947
20220209_Bremerhagen_3_AOE,ring,2017-09,40,-15.585571520703304
20171016_EW_WW_Campus_AOE,polygon,2017-10,41,-15.77703904549147
20171114_EW_WW_Bachsee_north_AOE,polygon,2017-10,41,-14.529822809576444
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2017-10,41,-15.197132414633986
20210706_EW_WW_Kaufland_AOE,polygon,2017-10,41,-15.720166417343487
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2017-10,41,-15.345844584002906
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2017-10,41,-15.409552582268237
20220212_Barnekow_3_AOE,polygon,2017-10,41,-15.924310417065827
20220212_Barnekow_5_AOE,polygon,2017-10,41,-15.50470684004035
2022_Zeynep_MV_Barnekow_AOE,polygon,2017-10,41,-15.545784448925195
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2017-10,41,-15.627458434906158
20220209_Bremerhagen_3_AOE,polygon,2017-10,41,-15.493814015500853
20171016_EW_WW_Campus_AOE,ring,2017-10,41,-15.563934385123266
20171114_EW_WW_Bachsee_north_AOE,ring,2017-10,41,-14.463158590520846
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2017-10,41,-15.056294617467112
20210706_EW_WW_Kaufland_AOE,ring,2017-10,41,-15.670161700935855
20220226_EW_WW_Campus_Oberheide_AOE,ring,2017-10,41,-15.496056627530475
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2017-10,41,-15.261955105419801
20220212_Barnekow_3_AOE,ring,2017-10,41,-15.225667802807367
20220212_Barnekow_5_AOE,ring,2017-10,41,-15.33342995922191
2022_Zeynep_MV_Barnekow_AOE,ring,2017-10,41,-15.301848356285284
2022_Zeynep_MV_Bremerhagen_AOE,ring,2017-10,41,-15.165615208432785
20220209_Bremerhagen_3_AOE,ring,2017-10,41,-15.210729458869201
20171016_EW_WW_Campus_AOE,polygon,2017-11,38,-15.03629765557582
20171114_EW_WW_Bachsee_north_AOE,polygon,2017-11,38,-13.62778187853125
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2017-11,38,-14.38991824257709
20210706_EW_WW_Kaufland_AOE,polygon,2017-11,38,-15.02813440444097
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2017-11,38,-14.650313877024516
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2017-11,38,-14.808711485806798
20220212_Barnekow_3_AOE,polygon,2017-11,38,-16.088103861347477
20220212_Barnekow_5_AOE,polygon,2017-11,38,-15.825988709644104
2022_Zeynep_MV_Barnekow_AOE,polygon,2017-11,38,-15.881090882793233
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2017-11,38,-15.860518909534612
20220209_Bremerhagen_3_AOE,polygon,2017-11,38,-16.228636007532387
20171016_EW_WW_Campus_AOE,ring,2017-11,38,-14.843162413343096
20171114_EW_WW_Bachsee_north_AOE,ring,2017-11,38,-13.822747273402808
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2017-11,38,-14.454238267996947
20210706_EW_WW_Kaufland_AOE,ring,2017-11,38,-15.382247674523397
20220226_EW_WW_Campus_Oberheide_AOE,ring,2017-11,38,-14.801623349891287
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2017-11,38,-14.879341277563194
20220212_Barnekow_3_AOE,ring,2017-11,38,-15.045210150363019
20220212_Barnekow_5_AOE,ring,2017-11,38,-15.163493371973205
2022_Zeynep_MV_Barnekow_AOE,ring,2017-11,38,-15.050477199820797
2022_Zeynep_MV_Bremerhagen_AOE,ring,2017-11,38,-14.765651503681623
20220209_Bremerhagen_3_AOE,ring,2017-11,38,-14.919800368383155
20171016_EW_WW_Campus_AOE,polygon,2017-12,42,-14.819322790673375
20171114_EW_WW_Bachsee_north_AOE,polygon,2017-12,42,-13.532755401056015
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2017-12,42,-14.235666535988056
20210706_EW_WW_Kaufland_AOE,polygon,2017-12,42,-15.111202216880102
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2017-12,42,-14.552434942640204
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2017-12,42,-14.737122851256684
20220212_Barnekow_3_AOE,polygon,2017-12,42,-16.204030577782884
20220212_Barnekow_5_AOE,polygon,2017-12,42,-16.253146333417654
2022_Zeynep_MV_Barnekow_AOE,polygon,2017-12,42,-16.129698875675512
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2017-12,42,-16.207953995522807
20220209_Bremerhagen_3_AOE,polygon,2017-12,42,-16.208766410885442
20171016_EW_WW_Campus_AOE,ring,2017-12,42,-14.688127601665851
20171114_EW_WW_Bachsee_north_AOE,ring,2017-12,42,-13.866085382918511
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2017-12,42,-14.398264876497098
20210706_EW_WW_Kaufland_AOE,ring,2017-12,42,-15.24783089516086
20220226_EW_WW_Campus_Oberheide_AOE,ring,2017-12,42,-14.68261707410866
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2017-12,42,-14.789869866319828
20220212_Barnekow_3_AOE,ring,2017-12,42,-15.134394071312196
20220212_Barnekow_5_AOE,ring,2017-12,42,-15.320879563565697
2022_Zeynep_MV_Barnekow_AOE,ring,2017-12,42,-15.124644293725527
2022_Zeynep_MV_Bremerhagen_AOE,ring,2017-12,42,-14.853977385197043
20220209_Bremerhagen_3_AOE,ring,2017-12,42,-15.051274302941533
20171016_EW_WW_Campus_AOE,polygon,2018-01,40,-14.77000950402709
20171114_EW_WW_Bachsee_north_AOE,polygon,2018-01,40,-13.364853474151765
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2018-01,40,-14.113711299388504
20210706_EW_WW_Kaufland_AOE,polygon,2018-01,40,-14.764453403066018
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2018-01,40,-14.482069053609345
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2018-01,40,-14.588632529354404
20220212_Barnekow_3_AOE,polygon,2018-01,40,-16.37116662221471
20220212_Barnekow_5_AOE,polygon,2018-01,40,-16.244498431134765
2022_Zeynep_MV_Barnekow_AOE,polygon,2018-01,40,-16.232949567905507
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2018-01,40,-16.1844041137365
20220209_Bremerhagen_3_AOE,polygon,2018-01,40,-16.33675611951832
20171016_EW_WW_Campus_AOE,ring,2018-01,40,-14.57762575076673
20171114_EW_WW_Bachsee_north_AOE,ring,2018-01,40,-13.673994331574324
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2018-01,40,-14.23311030365263
20210706_EW_WW_Kaufland_AOE,ring,2018-01,40,-15.037087446603664
20220226_EW_WW_Campus_Oberheide_AOE,ring,2018-01,40,-14.551514141609147
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2018-01,40,-14.648883554180912
20220212_Barnekow_3_AOE,ring,2018-01,40,-15.221027523730905
20220212_Barnekow_5_AOE,ring,2018-01,40,-15.403729903413668
2022_Zeynep_MV_Barnekow_AOE,ring,2018-01,40,-15.21231205419329
2022_Zeynep_MV_Bremerhagen_AOE,ring,2018-01,40,-14.890635950160679
20220209_Bremerhagen_3_AOE,ring,2018-01,40,-15.115461735290628
20171016_EW_WW_Campus_AOE,polygon,2018-02,38,-16.702177785345786
20171114_EW_WW_Bachsee_north_AOE,polygon,2018-02,38,-15.692932172759445
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2018-02,38,-16.21842693821157
20210706_EW_WW_Kaufland_AOE,polygon,2018-02,38,-16.56329467993979
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2018-02,38,-16.336893537416383
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2018-02,38,-16.42570880578712
20220212_Barnekow_3_AOE,polygon,2018-02,38,-17.647288844941563
20220212_Barnekow_5_AOE,polygon,2018-02,38,-17.350419684763573
2022_Zeynep_MV_Barnekow_AOE,polygon,2018-02,38,-17.382822973388816
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2018-02,38,-17.52587305190571
20220209_Bremerhagen_3_AOE,polygon,2018-02,38,-18.263613608281386
20171016_EW_WW_Campus_AOE,ring,2018-02,38,-16.14667650354227
20171114_EW_WW_Bachsee_north_AOE,ring,2018-02,38,-15.70736354415308
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2018-02,38,-16.005518566627817
20210706_EW_WW_Kaufland_AOE,ring,2018-02,38,-16.640519333694566
20220226_EW_WW_Campus_Oberheide_AOE,ring,2018-02,38,-16.17022223773716
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2018-02,38,-16.50399978998383
20220212_Barnekow_3_AOE,ring,2018-02,38,-16.451232507145484
20220212_Barnekow_5_AOE,ring,2018-02,38,-16.614330934172024
2022_Zeynep_MV_Barnekow_AOE,ring,2018-02,38,-16.45387602000857
2022_Zeynep_MV_Bremerhagen_AOE,ring,2018-02,38,-16.251931360795425
20220209_Bremerhagen_3_AOE,ring,2018-02,38,-16.404120012404583
20171016_EW_WW_Campus_AOE,polygon,2018-03,42,-15.681362972348351
20171114_EW_WW_Bachsee_north_AOE,polygon,2018-03,42,-14.463099143268286
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2018-03,42,-15.150945815200561
20210706_EW_WW_Kaufland_AOE,polygon,2018-03,42,-15.487687733173862
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2018-03,42,-15.131225501519962
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2018-03,42,-15.343958008395882
20220212_Barnekow_3_AOE,polygon,2018-03,42,-17.042242083236296
20220212_Barnekow_5_AOE,polygon,2018-03,42,-17.208730680412696
2022_Zeynep_MV_Barnekow_AOE,polygon,2018-03,42,-17.08684694097552
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2018-03,42,-17.128987943736465
20220209_Bremerhagen_3_AOE,polygon,2018-03,42,-17.43340986461037
20171016_EW_WW_Campus_AOE,ring,2018-03,42,-15.206264916105319
20171114_EW_WW_Bachsee_north_AOE,ring,2018-03,42,-14.803835522880725
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2018-03,42,-15.108294163381625
20210706_EW_WW_Kaufland_AOE,ring,2018-03,42,-15.801230912764755
20220226_EW_WW_Campus_Oberheide_AOE,ring,2018-03,42,-15.237737295622763
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2018-03,42,-15.447805478959632
20220212_Barnekow_3_AOE,ring,2018-03,42,-16.131978631323065
20220212_Barnekow_5_AOE,ring,2018-03,42,-16.333614926598973
2022_Zeynep_MV_Barnekow_AOE,ring,2018-03,42,-16.14557614065143
2022_Zeynep_MV_Bremerhagen_AOE,ring,2018-03,42,-15.907314051713511
20220209_Bremerhagen_3_AOE,ring,2018-03,42,-16.093063738026146
20171016_EW_WW_Campus_AOE,polygon,2018-04,40,-14.767570251885992
20171114_EW_WW_Bachsee_north_AOE,polygon,2018-04,40,-13.7527485959926
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2018-04,40,-14.34024509296778
20210706_EW_WW_Kaufland_AOE,polygon,2018-04,40,-14.919368099874273
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2018-04,40,-13.976341688739117
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2018-04,40,-14.161217434748393
20220212_Barnekow_3_AOE,polygon,2018-04,40,-16.26981644559627
20220212_Barnekow_5_AOE,polygon,2018-04,40,-15.830223626443049
2022_Zeynep_MV_Barnekow_AOE,polygon,2018-04,40,-15.854823722924904
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2018-04,40,-15.756030572856945
20220209_Bremerhagen_3_AOE,polygon,2018-04,40,-16.287601113209057
20171016_EW_WW_Campus_AOE,ring,2018-04,40,-13.983314307855538
20171114_EW_WW_Bachsee_north_AOE,ring,2018-04,40,-13.754087624933145
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2018-04,40,-13.993033187523714
20210706_EW_WW_Kaufland_AOE,ring,2018-04,40,-14.643724852937073
20220226_EW_WW_Campus_Oberheide_AOE,ring,2018-04,40,-13.964248132368716
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2018-04,40,-14.160691033506037
20220212_Barnekow_3_AOE,ring,2018-04,40,-14.930384469076904
20220212_Barnekow_5_AOE,ring,2018-04,40,-15.083589092719185
2022_Zeynep_MV_Barnekow_AOE,ring,2018-04,40,-14.896675025486415
2022_Zeynep_MV_Bremerhagen_AOE,ring,2018-04,40,-14.506280086137005
20220209_Bremerhagen_3_AOE,ring,2018-04,40,-14.707572269469086
20171016_EW_WW_Campus_AOE,polygon,2018-05,40,-16.06230823363812
20171114_EW_WW_Bachsee_north_AOE,polygon,2018-05,40,-15.33293590461943
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2018-05,40,-15.809948445085857
20210706_EW_WW_Kaufland_AOE,polygon,2018-05,40,-15.932423921257893
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2018-05,40,-15.228458591381317
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2018-05,40,-15.33840440052672
20220212_Barnekow_3_AOE,polygon,2018-05,40,-15.519636946290868
20220212_Barnekow_5_AOE,polygon,2018-05,40,-15.267032000357629
2022_Zeynep_MV_Barnekow_AOE,polygon,2018-05,40,-15.341346839255793
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2018-05,40,-15.289300116797738
20220209_Bremerhagen_3_AOE,polygon,2018-05,40,-15.980486036646695
20171016_EW_WW_Campus_AOE,ring,2018-05,40,-15.201938899363741
20171114_EW_WW_Bachsee_north_AOE,ring,2018-05,40,-14.937177033591162
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2018-05,40,-15.131554418097824
20210706_EW_WW_Kaufland_AOE,ring,2018-05,40,-15.508800957319693
20220226_EW_WW_Campus_Oberheide_AOE,ring,2018-05,40,-15.183322769248399
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2018-05,40,-15.09610605928825
20220212_Barnekow_3_AOE,ring,2018-05,40,-15.160968535146429
20220212_Barnekow_5_AOE,ring,2018-05,40,-15.382073563844296
2022_Zeynep_MV_Barnekow_AOE,ring,2018-05,40,-15.30628092364439
2022_Zeynep_MV_Bremerhagen_AOE,ring,2018-05,40,-15.266551349909397
20220209_Bremerhagen_3_AOE,ring,2018-05,40,-15.252970059176075
20171016_EW_WW_Campus_AOE,polygon,2018-06,40,-15.940305423010942
20171114_EW_WW_Bachsee_north_AOE,polygon,2018-06,40,-15.412563329830947
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2018-06,40,-15.676539058140813
20210706_EW_WW_Kaufland_AOE,polygon,2018-06,40,-15.794538169393832
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2018-06,40,-15.109708665609292
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2018-06,40,-15.297453956043302
20220212_Barnekow_3_AOE,polygon,2018-06,40,-15.635736897590801
20220212_Barnekow_5_AOE,polygon,2018-06,40,-15.237941393293896
2022_Zeynep_MV_Barnekow_AOE,polygon,2018-06,40,-15.252276991647074
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2018-06,40,-14.932468828444511
20220209_Bremerhagen_3_AOE,polygon,2018-06,40,-15.387696905917444
20171016_EW_WW_Campus_AOE,ring,2018-06,40,-15.133214920213048
20171114_EW_WW_Bachsee_north_AOE,ring,2018-06,40,-14.907540505362734
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2018-06,40,-15.121999607059578
20210706_EW_WW_Kaufland_AOE,ring,2018-06,40,-15.673325609077143
20220226_EW_WW_Campus_Oberheide_AOE,ring,2018-06,40,-15.118136770254123
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2018-06,40,-15.139021240354506
20220212_Barnekow_3_AOE,ring,2018-06,40,-15.071432072863304
20220212_Barnekow_5_AOE,ring,2018-06,40,-15.366886682817983
2022_Zeynep_MV_Barnekow_AOE,ring,2018-06,40,-15.30932515900806
2022_Zeynep_MV_Bremerhagen_AOE,ring,2018-06,40,-15.201054484866518
20220209_Bremerhagen_3_AOE,ring,2018-06,40,-15.08472249654686
20171016_EW_WW_Campus_AOE,polygon,2018-07,40,-16.267072919746116
20171114_EW_WW_Bachsee_north_AOE,polygon,2018-07,40,-15.334758396455591
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2018-07,40,-15.900958356565217
20210706_EW_WW_Kaufland_AOE,polygon,2018-07,40,-16.249589782083426
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2018-07,40,-15.305014690692708
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2018-07,40,-15.478623322934126
20220212_Barnekow_3_AOE,polygon,2018-07,40,-15.907060481631394
20220212_Barnekow_5_AOE,polygon,2018-07,40,-15.325614387730162
2022_Zeynep_MV_Barnekow_AOE,polygon,2018-07,40,-15.53813703542073
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2018-07,40,-15.313181012532336
20220209_Bremerhagen_3_AOE,polygon,2018-07,40,-15.226168488068778
20171016_EW_WW_Campus_AOE,ring,2018-07,40,-15.201537616636989
20171114_EW_WW_Bachsee_north_AOE,ring,2018-07,40,-14.99917822138037
